index,id,CAP,astroturf,fake_follower,financial,other,overall,self-declared,spammer,type
12982,773173539738226688,0.3061880724897508,0.8,0.2,0.0,0.7,0.2,0.0,0.0,1
12983,844693687607091200,0.2787259978325127,0.8,0.2,0.0,0.2,0.2,0.0,0.0,1
12984,1720306344,0.2263182996110987,1.2,0.2,0.2,0.2,0.0,0.0,0.0,1
12985,910556360626130944,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1
12986,60031646,0.6763619064808265,0.1,0.5,0.6,0.8,1.0,0.0,0.2,1
12987,70879462,0.3061880724897508,0.4,0.5,0.0,0.6,0.2,0.2,0.0,1
12988,85886305,0.2520419704315795,0.7,0.1,0.0,0.0,0.1,0.0,0.0,1
12989,900926525402472448,0.3912159239072283,0.4,1.5,0.2,1.2,0.4,0.2,0.1,1
12990,3246449385,0.2263182996110987,0.2,0.2,0.0,0.8,0.0,0.0,0.0,1
12991,19035191,0.7384783166429812,0.6,0.6,0.0,2.9,1.2,0.2,0.0,1
12992,55365004,0.7907586934369296,0.0,1.3,0.6,2.3,1.8,1.1,1.0,1
12993,19202145,0.5288664776112156,2.4,0.6,0.0,1.6,0.6,0.0,0.0,1
12994,46970319,0.3061880724897508,0.1,0.3,0.4,0.2,0.2,0.0,0.2,1
12995,400909743,0.3912159239072283,2.3,0.2,0.0,0.6,0.4,0.0,0.0,1
12996,724648843288162304,0.3626456412463227,0.4,0.2,0.2,1.4,0.3,0.0,0.0,1
12997,267259647,0.2263182996110987,1.0,0.1,0.0,0.2,0.0,0.1,0.0,1
12998,15237202,0.2520419704315795,1.2,0.1,0.0,0.8,0.1,0.0,0.0,1
12999,338703740,0.3061880724897508,1.0,0.5,0.1,0.4,0.2,0.0,0.0,1
13000,467652283,0.2263182996110987,0.5,0.0,0.0,0.4,0.0,0.0,0.0,1
13001,75425872,0.5539725719744064,0.9,0.2,0.0,0.6,0.6,0.0,0.0,1
13002,300488931,0.2520419704315795,0.8,0.1,0.0,0.3,0.1,0.0,0.0,1
13003,27094341,0.2263182996110987,0.6,0.2,0.2,0.4,0.0,0.0,0.0,1
13004,1055887833565663232,0.659646495284545,0.6,1.6,1.6,1.4,0.9,0.4,0.9,1
13005,24336401,0.2787259978325127,0.0,0.0,0.1,0.1,0.2,0.0,0.0,1
13006,34032271,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.0,1
13007,8324232,0.2263182996110987,0.8,0.1,0.0,0.6,0.0,0.0,0.0,1
13008,457814215,0.2263182996110987,0.6,0.4,0.0,0.5,0.0,0.0,0.0,1
13009,354441723,0.3342309004634953,0.5,0.4,0.0,0.3,0.2,0.0,0.0,1
13010,352010575,0.4479465575931997,0.6,0.6,0.0,1.2,0.4,0.1,0.0,1
13011,18065794,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1
13012,176229855,0.2263182996110987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13013,449290152,0.0,1.2,0.4,0.0,0.7,0.0,0.0,0.0,1
13014,880797595,0.2787259978325127,0.2,0.0,0.0,0.7,0.2,0.0,0.0,1
13015,314041054,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,1
13016,788817550331314176,0.5027122940873614,0.0,1.8,0.0,1.8,0.6,0.0,0.2,1
13017,1046060738496757762,0.5027122940873614,0.8,1.1,0.1,0.4,0.6,0.2,0.2,1
13018,505384035,0.7176911080698488,0.2,2.6,0.4,2.2,1.1,2.0,0.8,1
13019,31223321,0.2263182996110987,0.3,0.2,0.0,0.1,0.0,0.0,0.0,1
13020,22404237,0.4197222421546159,1.4,0.4,0.0,0.8,0.4,0.0,0.0,1
13021,352012951,0.2520419704315795,0.1,0.0,0.0,0.1,0.1,0.0,0.1,1
13022,51346066,0.5488888157824968,1.0,0.6,0.0,1.4,0.6,0.0,0.0,1
13023,16708643,0.2520419704315795,0.5,0.3,0.0,1.0,0.1,0.0,0.1,1
13024,356291785,0.3061880724897508,1.3,0.2,0.0,0.7,0.2,0.0,0.0,1
13025,191943570,0.2263182996110987,0.2,0.1,0.0,0.0,0.0,0.1,0.0,1
13026,845878446,0.3061880724897508,0.6,0.2,0.0,0.4,0.2,0.0,0.1,1
13027,888504722306600960,0.659646495284545,0.5,0.6,0.1,1.6,0.9,0.2,0.0,1
13028,34040611,0.2263182996110987,0.0,0.1,0.0,0.2,0.0,0.0,0.2,1
13029,811293391728189440,0.3061880724897508,0.2,0.2,0.0,0.6,0.2,0.0,0.2,1
13030,181805513,0.3061880724897508,0.2,0.6,0.1,0.8,0.2,0.0,0.0,1
13031,633265463,0.3061880724897508,0.3,0.0,0.0,0.3,0.2,0.0,0.0,1
13032,289127830,0.5288664776112156,3.0,0.2,0.0,0.8,0.6,0.0,0.0,1
13033,631684500,0.2263182996110987,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1
13034,3751558698,0.2520419704315795,1.0,0.1,0.1,0.2,0.1,0.0,0.0,1
13035,3078612888,0.7546218700467833,0.6,3.6,1.2,2.6,1.3,1.8,1.2,1
13036,391712102,0.2787259978325127,0.1,0.1,0.0,0.1,0.2,0.0,0.1,1
13037,17173838,0.7717813288270262,2.8,1.6,0.0,1.6,1.4,0.0,0.1,1
13038,18914860,0.3342309004634953,0.4,0.1,0.0,0.8,0.2,0.0,0.0,1
13039,974646464377950208,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,1
13040,28213404,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,1
13041,838864205583421441,0.2263182996110987,0.3,0.1,0.0,0.4,0.0,0.0,0.0,1
13042,2886600792,0.7968624754031172,0.8,2.3,0.2,3.4,3.4,0.2,1.2,1
13043,105227702,0.2263182996110987,0.6,0.0,0.0,0.5,0.0,0.0,0.0,1
13044,14126785,0.3342309004634953,0.2,0.1,0.0,0.4,0.2,0.0,0.0,1
13045,929066461456318464,0.6915799517497913,0.2,0.8,0.0,2.3,1.0,0.2,0.0,1
13046,920156108,0.376789963905683,0.2,0.6,0.0,0.2,0.3,0.0,0.2,1
13047,306929938,0.2520419704315795,0.0,0.0,0.0,0.2,0.1,0.0,0.0,1
13048,109976739,0.0,1.0,0.1,0.0,0.2,0.0,0.0,0.0,1
13049,1030509601576366080,0.0,0.4,0.8,0.0,0.5,0.0,0.2,0.0,1
13050,888617524497190912,0.2520419704315795,0.0,0.4,0.1,0.7,0.1,0.6,0.0,1
13051,353439433,0.5027122940873614,2.4,0.9,0.0,1.8,0.6,0.1,0.0,1
13052,236215810,0.3061880724897508,4.0,0.2,0.0,0.7,0.2,0.0,0.0,1
13053,2894611095,0.7053377817049258,0.2,0.9,0.2,1.0,1.0,0.2,0.2,1
13054,24603775,0.2520419704315795,1.5,0.9,0.0,1.6,0.1,0.1,0.0,1
13055,2336801824,0.3061880724897508,0.8,0.3,0.0,1.2,0.2,0.0,0.0,1
13056,2315083941,0.7826357858330618,1.2,0.8,1.6,2.2,1.6,0.1,0.1,1
13057,39682322,0.2263182996110987,0.4,0.4,0.0,0.4,0.0,0.0,0.0,1
13058,1011519547,0.2787259978325127,0.8,0.2,0.0,0.4,0.2,0.2,0.2,1
13059,222221874,0.2520419704315795,0.0,0.6,0.0,0.2,0.1,0.0,0.2,1
13060,14278582,0.2787259978325127,0.0,0.8,0.0,0.6,0.2,0.0,0.2,1
13061,2352548334,0.3342309004634953,3.6,0.3,0.0,0.8,0.2,0.0,0.0,1
13062,1058733560998359040,0.6414184221423734,0.6,2.3,1.9,2.2,0.8,0.4,0.4,1
13063,3259327356,0.3342309004634953,0.0,1.4,0.0,2.3,0.2,0.0,0.3,1
13064,455716011,0.3342309004634953,1.8,0.4,0.0,0.9,0.2,0.0,0.0,1
13065,49012635,0.0,3.1,0.4,0.0,0.4,0.0,0.0,0.0,1
13066,411270795,0.621687023966582,0.7,0.3,0.1,0.6,0.8,0.0,0.0,1
13067,464771557,0.4756769663222349,2.0,0.3,0.0,1.4,0.5,0.0,0.0,1
13068,61780000,0.2520419704315795,0.0,0.0,0.2,0.1,0.1,0.0,0.0,1
13069,66584015,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,1
13070,4407557715,0.7946723107742963,0.6,0.6,0.0,3.0,2.0,0.2,0.0,1
13071,966071649807273984,0.4197222421546159,1.6,2.5,0.0,2.2,0.4,0.6,0.0,1
13072,66480687,0.4197222421546159,1.2,0.0,0.1,0.4,0.4,0.0,0.0,1
13073,115666916,0.6763619064808265,1.4,0.4,0.0,2.3,1.0,0.0,0.0,1
13074,1137434569,0.2520419704315795,1.0,0.5,0.2,0.6,0.1,0.0,0.0,1
13075,937073265830432769,0.2787259978325127,0.4,2.0,0.0,0.7,0.2,0.0,0.0,1
13076,1454324071,0.3342309004634953,0.0,0.3,0.0,0.7,0.2,0.0,0.2,1
13077,440497941,0.2263182996110987,0.2,0.0,0.0,0.2,0.0,0.0,0.1,1
13078,902641396624084993,0.6915799517497913,3.6,0.4,0.0,1.4,1.0,0.0,0.0,1
13079,1143349417,0.2787259978325127,0.8,0.2,0.1,0.5,0.2,0.0,0.0,1
13080,2765170571,0.8100783815308749,4.0,2.2,1.0,3.0,4.0,0.2,0.1,1
13081,48236235,0.2263182996110987,0.4,0.0,0.0,0.6,0.0,0.0,0.2,1
13082,15750600,0.2787259978325127,0.3,0.0,0.0,0.4,0.2,0.0,0.2,1
13083,32292202,0.2263182996110987,0.2,0.1,0.2,0.8,0.0,0.0,0.0,1
13084,23364791,0.0,0.0,0.1,0.0,0.4,0.0,0.0,0.0,1
13085,186691165,0.5027122940873614,1.5,0.5,0.2,1.2,0.6,0.0,0.0,1
13086,285770112,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,1
13087,779169858,0.2520419704315795,0.1,0.2,0.1,0.5,0.1,0.0,0.0,1
13088,611350965,0.816204310368583,4.1,2.2,0.0,1.8,4.1,0.0,0.1,1
13089,53613667,0.2787259978325127,0.8,0.4,0.0,0.4,0.2,0.0,0.0,1
13090,52609588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13091,255090529,0.2263182996110987,0.2,0.0,0.0,0.4,0.0,0.0,0.0,1
13092,41380528,0.0,0.6,0.1,0.0,0.2,0.0,0.0,0.0,1
13093,264931836,0.2520419704315795,1.2,1.0,0.0,1.3,0.1,0.0,0.1,1
13094,21117160,0.3061880724897508,1.3,0.7,0.0,0.3,0.2,0.0,0.0,1
13095,824259310742081538,0.2263182996110987,0.2,0.0,0.2,0.2,0.0,0.0,0.0,1
13096,1653009980,0.4479465575931997,0.2,1.4,0.2,1.8,0.4,1.0,0.2,1
13097,265314276,0.2787259978325127,0.2,0.2,0.0,0.3,0.2,0.0,0.0,1
13098,2285333724,0.2520419704315795,0.6,0.2,0.0,0.5,0.1,0.0,0.0,1
13099,2746711116,0.2787259978325127,1.4,0.0,0.0,0.6,0.2,0.0,0.0,1
13100,633049535,0.5288664776112156,0.8,0.6,0.0,1.0,0.6,0.2,0.1,1
13101,15943938,0.2520419704315795,0.7,0.4,0.0,0.7,0.1,0.0,0.0,1
13102,2543603373,0.2263182996110987,0.5,0.2,0.0,0.8,0.0,0.1,0.2,1
13103,590319502,0.2263182996110987,0.1,0.0,0.0,0.2,0.0,0.0,0.0,1
13104,251645841,0.7965971518887632,3.2,2.6,2.0,3.0,3.2,0.2,0.2,1
13105,725368661465288704,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.0,1
13106,509526937,0.2787259978325127,0.4,0.2,0.0,0.8,0.2,0.3,0.0,1
13107,602939177,0.2520419704315795,1.4,0.6,0.0,1.0,0.1,0.0,0.0,1
13108,69642979,0.3912159239072283,0.6,0.4,0.0,1.2,0.4,0.0,0.0,1
13109,24380395,0.2263182996110987,0.0,0.1,0.0,0.2,0.0,0.0,0.0,1
13110,1016089220417511424,0.2787259978325127,0.0,0.1,0.0,0.3,0.2,0.0,0.0,1
13111,99211780,0.0,0.1,0.2,0.0,0.4,0.0,0.0,0.0,1
13112,945353625211109376,0.2520419704315795,0.7,0.3,0.0,0.6,0.1,0.0,0.0,1
13113,50439300,0.3626456412463227,1.0,0.3,0.2,0.8,0.3,0.0,0.0,1
13114,17091641,0.3061880724897508,0.8,0.7,0.0,0.6,0.2,0.0,0.0,1
13115,292575613,0.2263182996110987,0.7,0.4,0.0,0.5,0.0,0.1,0.0,1
13116,17314576,0.7384783166429812,0.0,3.6,1.3,2.6,1.2,1.4,0.5,1
13117,121453578,0.3342309004634953,0.8,0.2,0.0,1.3,0.2,0.0,0.0,1
13118,282545133,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,1
13119,1310581591,0.7907586934369296,1.6,1.2,1.5,2.8,1.8,0.0,0.2,1
13120,2515329230,0.4479465575931997,2.1,1.2,0.2,1.2,0.4,0.0,0.0,1
13121,29336037,0.3912159239072283,2.3,1.2,0.0,1.4,0.4,0.0,0.0,1
13122,784824063881543680,0.2263182996110987,0.1,0.2,0.0,0.2,0.0,0.0,0.0,1
13123,15690888,0.2263182996110987,0.3,0.1,0.0,0.4,0.0,0.1,0.0,1
13124,982628478284595200,0.3061880724897508,0.4,0.4,0.0,0.4,0.2,0.0,0.0,1
13125,834805413870596096,0.2787259978325127,1.2,0.3,0.0,0.9,0.2,0.0,0.0,1
13126,33107003,0.2520419704315795,0.0,0.6,0.2,0.9,0.1,0.5,0.0,1
13127,32494510,0.4197222421546159,0.6,0.2,0.0,1.2,0.4,0.0,0.0,1
13128,339790232,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,1
13129,16440529,0.0,0.1,0.0,0.0,0.4,0.0,0.2,0.0,1
13130,2250929659,0.8100783815308749,0.0,2.4,0.0,4.0,4.0,3.7,1.0,1
13131,909093002735505408,0.2263182996110987,0.5,0.0,0.2,0.8,0.0,0.2,0.0,1
13132,350487871,0.2603678379426137,0.3,0.0,0.1,0.2,0.1,0.0,0.0,1
13133,58109874,0.2520419704315795,0.0,0.0,0.0,0.2,0.1,0.0,0.0,1
13134,539787567,0.2263182996110987,0.6,0.2,0.0,0.2,0.0,0.0,0.0,1
13135,533593625,0.2263182996110987,0.0,0.3,0.0,0.2,0.0,0.0,0.0,1
13136,968920592098451458,0.5027122940873614,1.0,0.9,0.0,2.8,0.6,1.3,0.0,1
13137,485758924,0.2787259978325127,0.8,0.0,0.2,0.3,0.2,0.0,0.0,1
13138,30743958,0.3061880724897508,0.0,0.2,0.0,0.2,0.2,0.0,0.0,1
13139,962841941242150912,0.3061880724897508,0.0,0.6,0.1,0.4,0.2,0.0,0.1,1
13140,2648621975,0.2520419704315795,0.0,0.2,0.0,0.4,0.1,0.0,0.0,1
13141,796426701920079872,0.2787259978325127,1.8,0.1,0.0,0.7,0.2,0.0,0.0,1
13142,93692688,0.0,0.3,0.2,0.0,0.6,0.0,0.0,0.0,1
13143,27519274,0.2520419704315795,0.4,0.2,0.0,0.2,0.1,0.0,0.0,1
13144,43728194,0.2263182996110987,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1
13145,2516833177,0.2263182996110987,0.6,0.4,0.0,1.5,0.0,0.1,0.0,1
13146,31134514,0.3342309004634953,0.0,0.4,0.4,0.7,0.2,0.1,0.2,1
13147,4231311,0.4756769663222349,0.2,0.4,0.2,0.2,0.5,0.0,0.2,1
13148,715543646339260416,0.3342309004634953,0.2,0.2,0.0,0.4,0.2,0.0,0.0,1
13149,174775680,0.3061880724897508,0.6,0.2,0.1,0.8,0.2,0.0,0.0,1
13150,70580779,0.0,0.4,0.2,0.0,0.1,0.0,0.0,0.0,1
13151,2402207964,0.2263182996110987,0.0,0.2,0.1,0.2,0.0,0.0,0.0,1
13152,747039663458783232,0.3912159239072283,1.3,0.8,0.0,1.4,0.4,0.6,0.0,1
13153,963406892,0.2787259978325127,0.0,0.2,0.0,0.4,0.2,0.0,0.1,1
13154,2419385785,0.0,0.4,0.1,0.0,0.2,0.0,0.0,0.0,1
13155,1013625268479676416,0.7176911080698488,0.5,3.7,0.5,3.2,1.1,1.7,1.1,1
13156,31292159,0.5027122940873614,1.8,0.2,0.2,1.1,0.6,0.2,0.1,1
13157,1170070104,0.3061880724897508,0.1,0.2,0.0,0.4,0.2,0.0,0.0,1
13158,1071186121,0.3342309004634953,0.4,0.2,0.0,0.4,0.2,0.0,0.0,1
13159,2266086188,0.3061880724897508,0.0,0.6,0.0,0.4,0.2,0.1,0.0,1
13160,53179358,0.2263182996110987,0.0,0.2,0.1,0.0,0.0,0.0,0.0,1
13161,368899438,0.2263182996110987,0.2,0.0,0.0,0.2,0.0,0.0,0.0,1
13162,41381640,0.2520419704315795,0.3,0.8,0.0,0.2,0.1,0.0,0.0,1
13163,369786165,0.7176911080698488,0.6,0.5,1.2,1.2,1.1,0.0,0.2,1
13164,17126519,0.2787259978325127,0.6,0.0,0.2,0.6,0.2,0.0,0.0,1
13165,28727287,0.3342309004634953,0.2,0.2,0.2,1.0,0.2,0.0,0.0,1
13166,38528217,0.0,0.5,0.4,0.0,0.6,0.0,0.0,0.0,1
13167,35961164,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,1
13168,3004215430,0.3061880724897508,0.2,0.3,0.0,0.6,0.2,0.3,0.0,1
13169,5866442,0.7053377817049258,1.0,1.5,0.2,2.6,1.0,0.2,0.2,1
13170,448455890,0.2263182996110987,0.2,0.5,0.2,0.2,0.0,0.0,0.0,1
13171,4173094599,0.5539725719744064,0.8,3.4,0.8,3.4,0.6,2.3,0.7,1
13172,714302690,0.2787259978325127,0.3,0.0,0.0,0.2,0.2,0.0,0.0,1
13173,4858446177,0.4197222421546159,0.6,0.2,0.0,2.3,0.4,0.7,0.0,1
13174,27370500,0.2787259978325127,1.7,0.3,0.2,0.6,0.2,0.0,0.0,1
13175,141664333,0.0,0.1,0.2,0.0,0.2,0.0,0.0,0.0,1
13176,41251836,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.0,1
13177,136005798,0.0,0.1,0.5,0.1,0.2,0.0,0.2,0.0,1
13178,88805528,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1
13179,97372817,0.3061880724897508,2.2,0.2,0.0,0.4,0.2,0.0,0.0,1
13180,356188761,0.2787259978325127,0.0,0.4,0.3,0.2,0.2,0.0,0.0,1
13181,1047739156263329795,0.2263182996110987,0.4,0.0,0.0,0.1,0.0,0.1,0.0,1
13182,1708438789,0.5288664776112156,0.6,0.8,0.6,1.0,0.6,0.4,0.0,1
13183,775162575420002306,0.3061880724897508,0.8,0.2,0.0,0.4,0.2,0.0,0.0,1
13184,834245309962272768,0.2787259978325127,0.0,0.1,0.0,0.3,0.2,0.0,0.0,1
13185,919279988943347712,0.3061880724897508,1.2,0.2,0.1,0.4,0.2,0.0,0.0,1
13186,887323107475718144,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,1
13187,22686959,0.2787259978325127,0.3,0.3,0.0,0.9,0.2,0.0,0.0,1
13188,1052056500800299008,0.5222398722127631,0.8,1.2,0.0,1.6,0.6,0.1,0.4,1
13189,17439717,0.0,0.8,0.2,0.1,0.7,0.0,0.0,0.0,1
13190,188945580,0.2263182996110987,0.1,0.0,0.2,0.4,0.0,0.0,0.0,1
13191,17231929,0.3912159239072283,0.6,0.2,0.0,0.2,0.4,0.0,0.0,1
13192,26048931,0.3342309004634953,0.4,0.3,0.0,2.2,0.2,0.2,0.0,1
13193,14343852,0.3342309004634953,1.2,0.7,0.0,1.0,0.2,0.0,0.1,1
13194,14787019,0.3626456412463227,2.4,0.4,0.0,0.6,0.3,0.0,0.0,1
13195,22879916,0.3061880724897508,1.2,0.2,0.0,0.2,0.2,0.0,0.0,1
13196,839975037851619329,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.0,1
13197,291080116,0.7969945574902298,2.3,0.6,0.0,2.8,2.8,0.0,0.0,1
13198,488574513,0.7053377817049258,0.4,2.0,0.2,2.3,1.0,2.8,0.6,1
13199,49617227,0.4197222421546159,0.2,0.1,0.0,1.1,0.4,0.0,0.0,1
13200,2733311582,0.2263182996110987,0.3,0.6,0.0,0.1,0.0,0.0,0.0,1
13201,838492519,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.1,1
13202,1030855655169687552,0.2263182996110987,0.2,0.4,0.2,0.0,0.0,0.0,0.1,1
13203,1034115201979826178,0.3061880724897508,0.1,0.2,0.0,2.0,0.2,0.3,0.1,1
13204,288343862,0.0,0.1,0.2,0.0,0.2,0.0,0.0,0.0,1
13205,148130330,0.6004883262510591,3.0,0.4,0.0,2.2,0.8,0.0,0.0,1
13206,21763420,0.0,0.6,0.0,0.0,0.3,0.0,0.0,0.0,1
13207,161297276,0.2787259978325127,0.6,1.2,0.1,1.2,0.2,0.0,0.0,1
13208,290099329,0.4197222421546159,1.0,0.4,0.0,1.2,0.4,0.0,0.0,1
13209,795628507384659968,0.7874002196908744,1.0,1.6,0.2,2.6,1.7,2.4,0.6,1
13210,870084709690335233,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.0,1
13211,4818884296,0.2263182996110987,0.2,0.2,0.0,0.4,0.0,0.0,0.0,1
13212,137816095,0.2520419704315795,1.0,0.4,0.0,0.8,0.1,0.0,0.0,1
13213,567764724,0.2787259978325127,0.7,0.4,0.0,0.2,0.2,0.0,0.0,1
13214,1909763288,0.3912159239072283,0.0,0.0,0.0,0.7,0.4,0.0,0.0,1
13215,3072732406,0.3626456412463227,3.4,0.4,0.2,0.8,0.3,0.0,0.1,1
13216,73521506,0.2263182996110987,0.3,0.2,0.0,0.4,0.0,0.0,0.0,1
13217,1040626244990246913,0.4197222421546159,1.0,0.8,0.0,1.2,0.4,0.0,0.0,1
13218,731555023700787200,0.2787259978325127,0.0,0.3,0.1,0.4,0.2,0.2,0.0,1
13219,2786079517,0.5539725719744064,0.6,0.2,0.0,2.3,0.6,0.0,0.0,1
13220,921253231,0.6763619064808265,1.0,0.2,0.0,2.4,1.0,0.2,0.1,1
13221,18312797,0.3626456412463227,0.6,0.4,0.0,1.0,0.3,0.0,0.0,1
13222,14272273,0.3061880724897508,0.4,0.0,0.2,0.9,0.2,0.0,0.0,1
13223,21281125,0.2263182996110987,0.4,0.0,0.0,0.4,0.0,0.0,0.0,1
13224,31405449,0.0,0.1,0.5,0.0,0.4,0.0,0.1,0.0,1
13225,23226211,0.2520419704315795,0.4,0.6,0.2,0.3,0.1,0.0,0.0,1
13226,1328104118,0.5778862084370772,0.1,1.0,0.0,1.8,0.7,0.7,0.2,1
13227,347654464,0.2263182996110987,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1
13228,29081711,0.2263182996110987,0.6,0.4,0.0,0.4,0.0,0.0,0.0,1
13229,34426582,0.4479465575931997,0.2,1.2,0.0,0.2,0.4,0.1,0.4,1
13230,1528958467,0.5539725719744064,0.8,0.6,0.4,1.0,0.6,0.0,0.2,1
13231,395645685,0.2520419704315795,0.0,0.2,0.2,0.7,0.1,0.0,0.1,1
13232,1365062706,0.2520419704315795,1.3,0.3,0.0,0.2,0.1,0.0,0.0,1
13233,787483152,0.2787259978325127,1.0,0.4,0.0,1.5,0.2,0.2,0.0,1
13234,50731055,0.7089830786080018,0.4,1.2,0.1,2.2,1.0,0.1,0.5,1
13235,734121708119019521,0.6414184221423734,0.2,0.5,0.4,2.0,0.8,0.0,0.0,1
13236,456785957,0.2520419704315795,0.0,0.2,0.0,0.4,0.1,0.0,0.0,1
13237,81672527,0.2263182996110987,0.2,0.1,0.0,0.2,0.0,0.0,0.0,1
13238,34689353,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1
13239,23458411,0.6915799517497913,3.5,1.0,0.1,1.5,1.0,0.0,0.0,1
13240,23705159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13241,54781086,0.2263182996110987,0.6,0.1,0.0,0.6,0.0,0.0,0.0,1
13242,705485122431090689,0.2520419704315795,0.3,0.3,0.0,0.4,0.1,0.0,0.0,1
13243,256342095,0.0,0.4,0.4,0.0,0.3,0.0,0.0,0.0,1
13244,86132581,0.3061880724897508,1.4,0.0,0.0,0.2,0.2,0.0,0.0,1
13245,786344308421132290,0.3912159239072283,0.9,0.0,0.2,0.8,0.4,0.0,0.0,1
13246,17224797,0.5027122940873614,0.2,0.6,0.1,1.8,0.6,1.0,0.2,1
13247,256782192,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,1
13248,16158639,0.2787259978325127,0.9,0.4,0.0,0.6,0.2,0.0,0.0,1
13249,113982260,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1
13250,873848935,0.5778862084370772,1.4,0.8,0.4,1.0,0.7,0.0,0.0,1
13251,23621174,0.4197222421546159,0.4,0.4,0.0,1.5,0.4,0.1,0.0,1
13252,4252456823,0.3626456412463227,0.4,0.2,0.0,0.4,0.3,0.0,0.0,1
13253,181379292,0.2787259978325127,0.3,0.1,0.0,0.8,0.2,0.0,0.1,1
13254,969025285176922112,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,1
13255,16513752,0.659646495284545,1.2,0.6,0.0,2.3,0.9,0.3,0.0,1
13256,1057384113500553216,0.6414184221423734,0.2,0.0,0.0,0.6,0.8,0.0,0.0,1
13257,2161693165,0.8100783815308749,0.0,1.7,0.6,4.0,4.0,2.9,1.5,1
13258,24921993,0.2263182996110987,0.2,0.4,0.0,0.1,0.0,0.0,0.0,1
13259,48093569,0.2787259978325127,1.8,0.1,0.0,0.4,0.2,0.0,0.0,1
13260,32389943,0.2263182996110987,0.1,0.2,0.0,0.5,0.0,0.0,0.0,1
13261,261583916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13262,3193066541,0.4197222421546159,0.0,0.6,0.0,0.5,0.4,0.0,0.1,1
13263,16877490,0.3626456412463227,1.2,0.3,0.0,1.0,0.3,0.0,0.0,1
13264,258378920,0.2520419704315795,0.2,0.2,0.0,0.2,0.1,0.0,0.0,1
13265,293315913,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1
13266,1382798306,0.3626456412463227,0.6,0.2,0.0,0.8,0.3,0.0,0.1,1
13267,2768241314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13268,1732422457,0.5539725719744064,0.4,0.8,0.0,2.0,0.6,0.0,0.0,1
13269,144564702,0.5539725719744064,3.5,0.8,0.1,1.4,0.6,0.0,0.0,1
13270,854973757,0.3342309004634953,0.4,1.4,0.0,2.7,0.2,3.4,0.3,1
13271,1056395332811014144,0.2787259978325127,1.2,0.5,0.0,0.8,0.2,0.0,0.0,1
13272,24638139,0.2787259978325127,0.2,0.0,0.0,0.4,0.2,0.0,0.0,1
13273,114093380,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,1
13274,1146727686,0.0,0.5,0.2,0.0,0.2,0.0,0.0,0.0,1
13275,1496053998,0.0,0.4,0.3,0.0,0.4,0.0,0.0,0.0,1
13276,331799811,0.2787259978325127,0.3,0.0,0.0,0.2,0.2,0.0,0.0,1
13277,467462395,0.3342309004634953,1.2,0.4,0.0,0.4,0.2,0.0,0.0,1
13278,1387675794,0.6414184221423734,0.6,0.4,0.2,2.0,0.8,0.1,0.0,1
13279,32882131,0.3342309004634953,0.0,0.1,0.0,0.2,0.2,0.0,0.0,1
13280,22109193,0.2263182996110987,0.2,0.2,0.0,0.2,0.0,0.0,0.0,1
13281,1418845436,0.2787259978325127,0.2,0.6,0.0,0.5,0.2,0.0,0.2,1
13282,269558578,0.2520419704315795,0.2,0.0,0.0,0.2,0.1,0.0,0.0,1
13283,827914820137652224,0.4479465575931997,0.8,0.0,0.0,0.8,0.4,0.0,0.0,1
13284,2364527516,0.4756769663222349,0.6,0.6,0.2,0.3,0.5,0.0,0.0,1
13285,223026527,0.3061880724897508,0.9,0.4,0.0,1.2,0.2,0.1,0.0,1
